   lamda     c0    c1      c2
  683.293475     1.27800E-01     6.48300E-05     3.05300E-07
  683.526999     1.27300E-01     6.44000E-05     3.03800E-07
  683.760684     1.26800E-01     6.47600E-05     3.10200E-07
  683.994528     1.26300E-01     6.55300E-05     3.24200E-07
  684.228532     1.25900E-01     6.55200E-05     3.10100E-07
  684.462697     1.25400E-01     6.59200E-05     3.17700E-07
  684.697022     1.24900E-01     6.55200E-05     3.03400E-07
  684.931507     1.24400E-01     6.55400E-05     2.97300E-07
  685.166153     1.23800E-01     6.51300E-05     2.68900E-07
  685.400960     1.23200E-01     6.47500E-05     2.55200E-07
  685.635927     1.22700E-01     6.43300E-05     2.26800E-07
  685.871056     1.22100E-01     6.39100E-05     2.05100E-07
  686.106346     1.21500E-01     6.46900E-05     1.99000E-07
  686.341798     1.20900E-01     6.47100E-05     2.13000E-07
  686.577412     1.20300E-01     6.47300E-05     2.06900E-07
  686.813187     1.19700E-01     6.47300E-05     2.06900E-07
  687.049124     1.19100E-01     6.55200E-05     2.14700E-07
  687.285223     1.18400E-01     6.62500E-05     2.20900E-07
  687.521485     1.17700E-01     6.66200E-05     2.20600E-07
  687.757909     1.16900E-01     6.58100E-05     1.98600E-07
  687.994496     1.16200E-01     6.46300E-05     1.56200E-07
  688.231246     1.15400E-01     6.42700E-05     1.49800E-07
  688.468158     1.14700E-01     6.43200E-05     1.37600E-07
  688.705234     1.13900E-01     6.54900E-05     1.59200E-07
  688.942473     1.13200E-01     6.66500E-05     1.66700E-07
  689.179876     1.12500E-01     6.70400E-05     1.67000E-07
  689.417442     1.11700E-01     6.74200E-05     1.80800E-07
  689.655172     1.11000E-01     6.74000E-05     1.66700E-07
  689.893067     1.10300E-01     6.70000E-05     1.59100E-07
  690.131125     1.09600E-01     6.70000E-05     1.59100E-07
  690.369348     1.08900E-01     6.74100E-05     1.46500E-07
  690.607735     1.08200E-01     6.85900E-05     1.68100E-07
  690.846287     1.07500E-01     6.86000E-05     1.47900E-07
  691.085003     1.06700E-01     6.86300E-05     1.55900E-07
  691.323885     1.06000E-01     6.90000E-05     1.55600E-07
  691.562932     1.05300E-01     6.93800E-05     1.35100E-07
  691.802145     1.04600E-01     6.93700E-05     1.21000E-07
  692.041522     1.03900E-01     7.01300E-05     1.35000E-07
  692.281066     1.03300E-01     7.01600E-05     1.28900E-07
  692.520776     1.02800E-01     7.01400E-05     1.14800E-07
  692.760651     1.02200E-01     7.01400E-05     1.14800E-07
  693.000693     1.01600E-01     7.09400E-05     1.22700E-07
  693.240901     1.01000E-01     7.13400E-05     1.30300E-07
  693.481276     1.00300E-01     7.17500E-05     1.38000E-07
  693.721818     9.96800E-02     7.21400E-05     1.31500E-07
  693.962526     9.90400E-02     7.17700E-05     1.25100E-07
  694.203402     9.83800E-02     7.13700E-05     1.10800E-07
  694.444444     9.76900E-02     7.17500E-05     1.24500E-07
  694.685655     9.70200E-02     7.17500E-05     1.24500E-07
  694.927033     9.63400E-02     7.21600E-05     1.32100E-07
  695.168578     9.57000E-02     7.25500E-05     1.32400E-07
  695.410292     9.50600E-02     7.17800E-05     1.18300E-07
  695.652174     9.44400E-02     7.18000E-05     1.12200E-07
  695.894224     9.38200E-02     7.25600E-05     1.12200E-07
  696.136443     9.31700E-02     7.21900E-05     1.12500E-07
  696.378830     9.25400E-02     7.21700E-05     9.84600E-08
  696.621386     9.18700E-02     7.21700E-05     9.84600E-08
  696.864111     9.12300E-02     7.25600E-05     9.87600E-08
  697.107006     9.06000E-02     7.21700E-05     9.84800E-08
  697.350070     9.00300E-02     7.18100E-05     9.20700E-08
  697.593303     8.94500E-02     7.14200E-05     9.17700E-08
  697.836706     8.88700E-02     7.18000E-05     1.05500E-07
  698.080279     8.83100E-02     7.25700E-05     1.19500E-07
  698.324022     8.77900E-02     7.17900E-05     9.14600E-08
  698.567936     8.72500E-02     7.26000E-05     1.13400E-07
  698.812020     8.67300E-02     7.25800E-05     9.93400E-08
  699.056274     8.62100E-02     7.25800E-05     9.93500E-08
  699.300699     8.56900E-02     7.25800E-05     9.93600E-08
  699.545296     8.51800E-02     7.26100E-05     9.32200E-08
  699.790063     8.46700E-02     7.22200E-05     9.29500E-08
  700.035002     8.41500E-02     7.10500E-05     7.12800E-08
  700.280112     8.36700E-02     6.91200E-05     4.30000E-08
  700.525394     8.31800E-02     6.83500E-05     2.90000E-08
  700.770848     8.27000E-02     6.91400E-05     5.70600E-08
  701.016474     8.22400E-02     7.03100E-05     8.54000E-08
  701.262272     8.18800E-02     6.99000E-05     7.10700E-08
  701.508243     8.15200E-02     6.99300E-05     6.49600E-08
  701.754386     8.11800E-02     6.95500E-05     4.44800E-08
  702.000702     8.08200E-02     6.95900E-05     5.24000E-08
  702.247191     8.04200E-02     6.91900E-05     4.47900E-08
  702.493853     8.00100E-02     6.91800E-05     4.48000E-08
  702.740689     7.95900E-02     6.84300E-05     4.48600E-08
  702.987698     7.91600E-02     6.84100E-05     5.09900E-08
  703.234880     7.87900E-02     6.76400E-05     3.69500E-08
  703.482237     7.84100E-02     6.68800E-05     3.69900E-08
  703.729768     7.80300E-02     6.68800E-05     3.69600E-08
  703.977473     7.76700E-02     6.64800E-05     2.93700E-08
  704.225352     7.73200E-02     6.69000E-05     5.10200E-08
  704.473406     7.69800E-02     6.57400E-05     4.34500E-08
  704.721635     7.66700E-02     6.61100E-05     4.31600E-08
  704.970039     7.63400E-02     6.61400E-05     5.10700E-08
  705.218618     7.60500E-02     6.57200E-05     4.28900E-08
  705.467372     7.57500E-02     6.57200E-05     4.29000E-08
  705.716302     7.54600E-02     6.53100E-05     3.53000E-08
  705.965408     7.51400E-02     6.45200E-05     2.73900E-08
  706.214689     7.48800E-02     6.29800E-05    -6.39100E-10
  706.464147     7.45800E-02     6.22600E-05    -6.71100E-09
  706.713781     7.42900E-02     6.26500E-05     2.78000E-08
  706.963591     7.40200E-02     6.30500E-05     3.54000E-08
  707.213579     7.37500E-02     6.30500E-05     3.53700E-08
  707.463742     7.35100E-02     6.34200E-05     3.50800E-08
  707.714084     7.32500E-02     6.22600E-05     2.75000E-08
  707.964602     7.30000E-02     6.10900E-05    -8.47800E-10
  708.215297     7.27400E-02     6.03200E-05    -1.48800E-08
  708.466171     7.24800E-02     5.91600E-05    -2.24300E-08
  708.717222     7.22500E-02     5.87800E-05    -4.28800E-08
  708.968451     7.19900E-02     5.83900E-05    -3.64400E-08
  709.219858     7.17500E-02     5.83700E-05    -3.03100E-08
  709.471444     7.15100E-02     5.87700E-05    -1.59600E-08
  709.723208     7.12700E-02     5.79900E-05    -9.83500E-09
  709.975151     7.10200E-02     5.76200E-05    -9.49600E-09
  710.227273     7.08100E-02     5.60800E-05    -1.73500E-08
  710.479574     7.06200E-02     5.53100E-05    -3.13400E-08
  710.732054     7.04300E-02     5.53200E-05    -1.72900E-08
  710.984714     7.02400E-02     5.53200E-05    -1.73200E-08
  711.237553     7.00900E-02     5.45600E-05    -3.13100E-08
  711.490573     6.99000E-02     5.34000E-05    -3.88800E-08
  711.743772     6.97200E-02     5.30100E-05    -3.91500E-08
  711.997152     6.95600E-02     5.34000E-05    -3.88900E-08
  712.250712     6.94200E-02     5.22400E-05    -5.31600E-08
  712.504453     6.92700E-02     5.18500E-05    -4.67100E-08
  712.758375     6.91500E-02     5.10400E-05    -6.86700E-08
  713.012478     6.90000E-02     5.18300E-05    -4.05900E-08
  713.266762     6.89600E-02     5.10600E-05    -5.46100E-08
  713.521227     6.88900E-02     5.06700E-05    -4.81700E-08
  713.775874     6.88400E-02     5.03000E-05    -5.45800E-08
  714.030703     6.87500E-02     4.95500E-05    -5.45300E-08
  714.285714     6.85900E-02     4.87600E-05    -6.24300E-08
  714.540907     6.84200E-02     4.79600E-05    -7.03100E-08
  714.796283     6.82700E-02     4.79600E-05    -7.03200E-08
  715.051841     6.80800E-02     4.79600E-05    -7.03200E-08
  715.307582     6.78800E-02     4.83700E-05    -5.59700E-08
  715.563506     6.76800E-02     4.83400E-05    -4.98500E-08
  715.819613     6.74700E-02     4.76000E-05    -6.99800E-08
  716.075904     6.72200E-02     4.76200E-05    -7.61200E-08
  716.332378     6.68800E-02     4.83600E-05    -5.60000E-08
  716.589036     6.65300E-02     4.80000E-05    -6.23900E-08
  716.845878     6.61700E-02     4.76000E-05    -7.66900E-08
  717.102904     6.57800E-02     4.72300E-05    -7.64000E-08
  717.360115     6.53700E-02     4.64700E-05    -9.04000E-08
  717.617510     6.49300E-02     4.72700E-05    -6.84600E-08
  717.875090     6.45200E-02     4.64900E-05    -9.65500E-08
  718.132855     6.40400E-02     4.72700E-05    -6.85000E-08
  718.390805     6.35200E-02     4.80400E-05    -5.44600E-08
  718.648940     6.30300E-02     4.76600E-05    -7.49300E-08
  718.907261     6.25000E-02     4.69000E-05    -8.89500E-08
  719.165768     6.19700E-02     4.73000E-05    -8.13300E-08
  719.424460     6.14400E-02     4.64900E-05    -1.03300E-07
  719.683339     6.08800E-02     4.72800E-05    -7.52100E-08
  719.942405     6.03400E-02     4.68700E-05    -8.95500E-08
  720.201656     5.98000E-02     4.72800E-05    -7.52000E-08
  720.461095     5.92700E-02     4.69000E-05    -9.56700E-08
  720.720721     5.87400E-02     4.73000E-05    -8.13500E-08
  720.980534     5.82100E-02     4.77000E-05    -7.37300E-08
  721.240534     5.77100E-02     4.69000E-05    -9.56700E-08
  721.500722     5.72200E-02     4.65600E-05    -1.01500E-07
  721.761097     5.67300E-02     4.77300E-05    -7.98600E-08
  722.021661     5.62800E-02     4.76900E-05    -8.77900E-08
  722.282412     5.58800E-02     4.84800E-05    -7.99200E-08
  722.543353     5.54800E-02     4.81000E-05    -8.01600E-08
  722.804481     5.51000E-02     4.84800E-05    -7.99000E-08
  723.065799     5.47100E-02     4.88600E-05    -6.61800E-08
  723.327306     5.43000E-02     4.88500E-05    -8.02200E-08
  723.589001     5.39100E-02     4.84500E-05    -9.45500E-08
  723.850887     5.35100E-02     4.84700E-05    -1.00700E-07
  724.112962     5.31500E-02     4.84600E-05    -1.14700E-07
  724.375226     5.28200E-02     4.80700E-05    -1.15000E-07
  724.637681     5.25100E-02     4.76900E-05    -1.28700E-07
  724.900326     5.21800E-02     4.84600E-05    -1.14700E-07
  725.163162     5.18300E-02     4.80800E-05    -1.28500E-07
  725.426188     5.14400E-02     4.77200E-05    -1.34900E-07
  725.689405     5.10900E-02     4.73100E-05    -1.49200E-07
  725.952813     5.07200E-02     4.73100E-05    -1.49200E-07
  726.216412     5.04200E-02     4.80800E-05    -1.35200E-07
  726.480203     5.01600E-02     4.80800E-05    -1.35200E-07
  726.744186     4.99100E-02     4.80700E-05    -1.49200E-07
  727.008361     4.96300E-02     4.77100E-05    -1.55600E-07
  727.272727     4.92800E-02     4.76800E-05    -1.49500E-07
  727.537286     4.89400E-02     4.80700E-05    -1.49200E-07
  727.802038     4.85600E-02     4.80800E-05    -1.35200E-07
  728.066982     4.82000E-02     4.69500E-05    -1.48900E-07
  728.332119     4.78500E-02     4.65500E-05    -1.63200E-07
  728.597450     4.74900E-02     4.65700E-05    -1.69300E-07
  728.862974     4.71200E-02     4.61700E-05    -1.76900E-07
  729.128691     4.67800E-02     4.65700E-05    -1.69300E-07
  729.394602     4.64500E-02     4.65700E-05    -1.69300E-07
  729.660708     4.61300E-02     4.61700E-05    -1.83700E-07
  729.927007     4.57900E-02     4.57800E-05    -1.77200E-07
  730.193501     4.55100E-02     4.50300E-05    -1.97400E-07
  730.460190     4.52500E-02     4.38800E-05    -2.11700E-07
  730.727073     4.49900E-02     4.46500E-05    -1.97600E-07
  730.994152     4.47500E-02     4.50100E-05    -1.91200E-07
  731.261426     4.45400E-02     4.53900E-05    -1.77500E-07
  731.528895     4.43300E-02     4.50200E-05    -1.77200E-07
  731.796561     4.41300E-02     4.42300E-05    -1.85100E-07
  732.064422     4.39300E-02     4.46300E-05    -1.70700E-07
  732.332479     4.37500E-02     4.34600E-05    -1.99100E-07
  732.600733     4.35700E-02     4.34600E-05    -1.99100E-07
  732.869183     4.33800E-02     4.34600E-05    -1.99100E-07
  733.137830     4.32300E-02     4.27000E-05    -2.13100E-07
  733.406674     4.31100E-02     4.26900E-05    -2.13100E-07
  733.675715     4.29800E-02     4.19200E-05    -2.06900E-07
  733.944954     4.28700E-02     4.19200E-05    -2.06900E-07
  734.214391     4.27900E-02     4.11500E-05    -2.20900E-07
  734.484025     4.27000E-02     4.03600E-05    -2.28800E-07
  734.753857     4.26100E-02     4.07400E-05    -2.28600E-07
  735.023888     4.25400E-02     4.07400E-05    -2.28500E-07
  735.294118     4.24700E-02     4.03600E-05    -2.28800E-07
  735.564546     4.23900E-02     4.03700E-05    -2.14800E-07
  735.835173     4.23200E-02     3.99800E-05    -2.08300E-07
  736.105999     4.22600E-02     3.95900E-05    -2.08600E-07
  736.377025     4.21900E-02     3.92000E-05    -2.02200E-07
  736.648250     4.21400E-02     3.88200E-05    -2.22600E-07
  736.919676     4.20700E-02     3.84300E-05    -2.16200E-07
  737.191301     4.19900E-02     3.84500E-05    -2.02100E-07
  737.463127     4.19100E-02     3.76800E-05    -2.16100E-07
  737.735153     4.18300E-02     3.76900E-05    -2.02100E-07
  738.007380     4.17700E-02     3.61300E-05    -2.24000E-07
  738.279808     4.17500E-02     3.45700E-05    -2.45900E-07
  738.552437     4.17400E-02     3.45800E-05    -2.31800E-07
  738.825268     4.17400E-02     3.45800E-05    -2.31800E-07
  739.098300     4.17500E-02     3.41900E-05    -2.25400E-07
  739.371534     4.17700E-02     3.41700E-05    -2.19300E-07
  739.644970     4.17900E-02     3.30200E-05    -2.47000E-07
  739.918609     4.17800E-02     3.30300E-05    -2.32900E-07
  740.192450     4.18300E-02     3.22600E-05    -2.26800E-07
  740.466494     4.19400E-02     3.07100E-05    -2.68900E-07
  740.740741     4.20200E-02     3.10800E-05    -2.48400E-07
  741.015191     4.21300E-02     3.11000E-05    -2.34300E-07
  741.289844     4.22700E-02     3.03300E-05    -2.48400E-07
  741.564702     4.24200E-02     2.95600E-05    -2.62400E-07
  741.839763     4.25800E-02     2.91600E-05    -2.76700E-07
  742.115028     4.26900E-02     2.91700E-05    -2.62600E-07
  742.390497     4.27800E-02     2.91600E-05    -2.42500E-07
  742.666172     4.28900E-02     2.83900E-05    -2.56500E-07
  742.942051     4.29900E-02     2.64700E-05    -2.78100E-07
  743.218135     4.31200E-02     2.56700E-05    -2.86000E-07
  743.494424     4.32900E-02     2.53100E-05    -2.85600E-07
  743.770919     4.34400E-02     2.49200E-05    -2.79200E-07
  744.047619     4.35900E-02     2.57000E-05    -2.51200E-07
  744.324525     4.37200E-02     2.49100E-05    -2.59000E-07
  744.601638     4.38300E-02     2.41400E-05    -2.73000E-07
  744.878957     4.39400E-02     2.33700E-05    -2.87000E-07
  745.156483     4.40500E-02     2.29800E-05    -2.80600E-07
  745.434215     4.41600E-02     2.29800E-05    -2.80600E-07
  745.712155     4.42700E-02     2.29800E-05    -2.80600E-07
  745.990302     4.43700E-02     2.26200E-05    -2.87000E-07
  746.268657     4.43800E-02     2.29900E-05    -2.66600E-07
  746.547219     4.43600E-02     2.33600E-05    -2.66900E-07
  746.825990     4.43600E-02     2.25900E-05    -2.80900E-07
  747.104968     4.42900E-02     2.22000E-05    -2.74400E-07
  747.384155     4.41700E-02     2.25900E-05    -2.80900E-07
  747.663551     4.40500E-02     2.25700E-05    -2.74800E-07
  747.943156     4.39200E-02     2.14200E-05    -3.09200E-07
  748.222970     4.36900E-02     2.25900E-05    -2.80900E-07
  748.502994     4.34400E-02     2.33500E-05    -2.80900E-07
  748.783227     4.31600E-02     2.29800E-05    -2.87300E-07
  749.063670     4.28700E-02     2.29700E-05    -3.01400E-07
  749.344324     4.24300E-02     2.41300E-05    -2.93800E-07
  749.625187     4.19900E-02     2.48800E-05    -2.93800E-07
  749.906262     4.15100E-02     2.41400E-05    -3.14000E-07
  750.187547     4.09800E-02     2.45400E-05    -3.06400E-07
  750.469043     4.04200E-02     2.45000E-05    -3.14300E-07
  750.750751     3.98700E-02     2.44900E-05    -3.28300E-07
  751.032670     3.93100E-02     2.56500E-05    -3.16600E-07
  751.314801     3.87900E-02     2.57600E-05    -3.26900E-07
  751.597144     3.82600E-02     2.71200E-05    -3.08800E-07
  751.879699     3.77200E-02     2.65600E-05    -3.24800E-07
  752.162467     3.71800E-02     2.73500E-05    -3.23900E-07
  752.445448     3.66000E-02     2.73100E-05    -3.29200E-07
  752.728641     3.60300E-02     2.80100E-05    -3.22600E-07
  753.012048     3.54700E-02     2.88700E-05    -3.14400E-07
  753.295669     3.49300E-02     2.93300E-05    -3.13400E-07
  753.579503     3.43800E-02     2.97200E-05    -3.11500E-07
  753.863551     3.38400E-02     3.00400E-05    -3.13300E-07
  754.147813     3.33500E-02     3.01100E-05    -3.18100E-07
  754.432290     3.29000E-02     2.99500E-05    -3.27200E-07
  754.716981     3.24600E-02     3.04100E-05    -3.24500E-07
  755.001888     3.20200E-02     3.10900E-05    -3.18200E-07
  755.287009     3.15900E-02     3.11700E-05    -3.20200E-07
  755.572346     3.11700E-02     3.12000E-05    -3.23000E-07
  755.857899     3.07500E-02     3.15900E-05    -3.19400E-07
  756.143667     3.03800E-02     3.16700E-05    -3.21400E-07
  756.429652     3.00500E-02     3.14800E-05    -3.29500E-07
  756.715853     2.97300E-02     3.17500E-05    -3.30100E-07
  757.002271     2.94100E-02     3.20600E-05    -3.28400E-07
  757.288906     2.91300E-02     3.14800E-05    -3.40400E-07
