    WLVAC         C0           C1           C2           BETA         RHO
4304.50  1.23823e-003  3.63393e-006 -1.61542e-008  2.65237e-001  2.90095e-002
4306.60  1.25431e-003  3.63082e-006 -1.59746e-008  2.64700e-001  2.90072e-002
4308.70  1.27346e-003  3.63538e-006 -1.58345e-008  2.64164e-001  2.90049e-002
4310.80  1.30208e-003  3.66424e-006 -1.58441e-008  2.63630e-001  2.90026e-002
4312.90  1.34206e-003  3.72226e-006 -1.60369e-008  2.63101e-001  2.90004e-002
4315.00  1.38581e-003  3.79006e-006 -1.62969e-008  2.62574e-001  2.89981e-002
4317.10  1.43056e-003  3.86074e-006 -1.65973e-008  2.62046e-001  2.89958e-002
4319.20  1.47533e-003  3.93259e-006 -1.69833e-008  2.61519e-001  2.89936e-002
4321.30  1.51931e-003  4.00574e-006 -1.76123e-008  2.60994e-001  2.89913e-002
4323.40  1.56250e-003  4.07971e-006 -1.84406e-008  2.60469e-001  2.89891e-002
4325.50  1.60505e-003  4.15325e-006 -1.93214e-008  2.59945e-001  2.89869e-002
4327.60  1.64601e-003  4.22428e-006 -2.01930e-008  2.59422e-001  2.89846e-002
4329.70  1.68158e-003  4.28625e-006 -2.09770e-008  2.58900e-001  2.89824e-002
4331.80  1.70382e-003  4.32572e-006 -2.15335e-008  2.58383e-001  2.89802e-002
4333.90  1.71833e-003  4.35213e-006 -2.19576e-008  2.57868e-001  2.89780e-002
4336.00  1.73036e-003  4.37434e-006 -2.23403e-008  2.57354e-001  2.89757e-002
4338.10  1.74077e-003  4.39380e-006 -2.26989e-008  2.56840e-001  2.89735e-002
4340.20  1.74753e-003  4.40701e-006 -2.30079e-008  2.56327e-001  2.89713e-002
4342.30  1.74777e-003  4.40909e-006 -2.32288e-008  2.55816e-001  2.89691e-002
4344.40  1.74529e-003  4.40656e-006 -2.34094e-008  2.55306e-001  2.89669e-002
4346.50  1.74213e-003  4.40306e-006 -2.35671e-008  2.54796e-001  2.89647e-002
4348.60  1.73916e-003  4.40051e-006 -2.36782e-008  2.54286e-001  2.89625e-002
4350.70  1.73749e-003  4.40236e-006 -2.36408e-008  2.53778e-001  2.89603e-002
4352.80  1.73761e-003  4.41005e-006 -2.34117e-008  2.53271e-001  2.89581e-002
4354.90  1.73849e-003  4.41980e-006 -2.31186e-008  2.52765e-001  2.89559e-002
4357.00  1.74008e-003  4.43025e-006 -2.28152e-008  2.52259e-001  2.89537e-002
4359.10  1.74363e-003  4.44138e-006 -2.25362e-008  2.51755e-001  2.89515e-002
4361.20  1.75305e-003  4.45411e-006 -2.23475e-008  2.51255e-001  2.89494e-002
4363.30  1.76780e-003  4.46828e-006 -2.22428e-008  2.50757e-001  2.89472e-002
4365.40  1.78455e-003  4.48300e-006 -2.21736e-008  2.50261e-001  2.89450e-002
4367.50  1.80323e-003  4.49833e-006 -2.21498e-008  2.49765e-001  2.89428e-002
4369.60  1.82724e-003  4.51541e-006 -2.22622e-008  2.49270e-001  2.89406e-002
4371.70  1.86474e-003  4.53692e-006 -2.27234e-008  2.48777e-001  2.89385e-002
4373.80  1.91068e-003  4.56116e-006 -2.34032e-008  2.48284e-001  2.89363e-002
4375.90  1.95951e-003  4.58614e-006 -2.41594e-008  2.47792e-001  2.89342e-002
4378.00  2.01077e-003  4.61120e-006 -2.49845e-008  2.47301e-001  2.89320e-002
4380.10  2.06833e-003  4.63579e-006 -2.59944e-008  2.46810e-001  2.89299e-002
4382.20  2.13810e-003  4.65937e-006 -2.73626e-008  2.46321e-001  2.89278e-002
4384.30  2.21345e-003  4.68271e-006 -2.88901e-008  2.45833e-001  2.89256e-002
4386.40  2.29097e-003  4.70675e-006 -3.04617e-008  2.45345e-001  2.89235e-002
4388.50  2.37098e-003  4.73366e-006 -3.20386e-008  2.44858e-001  2.89213e-002
4390.60  2.45826e-003  4.77055e-006 -3.35949e-008  2.44374e-001  2.89192e-002
4392.70  2.55554e-003  4.82146e-006 -3.51186e-008  2.43894e-001  2.89171e-002
4394.80  2.65634e-003  4.87745e-006 -3.66351e-008  2.43416e-001  2.89150e-002
4396.90  2.75797e-003  4.93522e-006 -3.81653e-008  2.42938e-001  2.89129e-002
4399.00  2.85933e-003  4.99468e-006 -3.97560e-008  2.42461e-001  2.89108e-002
4401.10  2.95887e-003  5.05826e-006 -4.15385e-008  2.41985e-001  2.89087e-002
4403.20  3.05657e-003  5.12577e-006 -4.35037e-008  2.41510e-001  2.89066e-002
4405.30  3.15330e-003  5.19457e-006 -4.55117e-008  2.41036e-001  2.89045e-002
4407.40  3.24850e-003  5.26406e-006 -4.74857e-008  2.40562e-001  2.89025e-002
4409.50  3.33869e-003  5.33477e-006 -4.92848e-008  2.40089e-001  2.89004e-002
4411.60  3.41552e-003  5.40863e-006 -5.06018e-008  2.39618e-001  2.88983e-002
4413.70  3.48344e-003  5.48477e-006 -5.15980e-008  2.39148e-001  2.88962e-002
4415.80  3.54872e-003  5.56245e-006 -5.25016e-008  2.38679e-001  2.88942e-002
4417.90  3.61287e-003  5.64357e-006 -5.33781e-008  2.38210e-001  2.88921e-002
4420.00  3.67547e-003  5.73621e-006 -5.42455e-008  2.37742e-001  2.88900e-002
4422.10  3.73518e-003  5.85318e-006 -5.51068e-008  2.37276e-001  2.88879e-002
4424.20  3.79322e-003  5.98179e-006 -5.59575e-008  2.36811e-001  2.88859e-002
4426.30  3.84972e-003  6.11442e-006 -5.67761e-008  2.36346e-001  2.88838e-002
4428.40  3.90202e-003  6.25047e-006 -5.74832e-008  2.35882e-001  2.88818e-002
4430.50  3.94016e-003  6.39554e-006 -5.78054e-008  2.35419e-001  2.88797e-002
4432.60  3.95692e-003  6.55373e-006 -5.75452e-008  2.34957e-001  2.88776e-002
4434.70  3.96546e-003  6.71672e-006 -5.70559e-008  2.34496e-001  2.88756e-002
4436.80  3.97050e-003  6.88072e-006 -5.64531e-008  2.34035e-001  2.88735e-002
4438.90  3.97050e-003  7.04387e-006 -5.56483e-008  2.33575e-001  2.88715e-002
4441.00  3.95611e-003  7.20292e-006 -5.42434e-008  2.33120e-001  2.88694e-002
4443.10  3.92688e-003  7.35739e-006 -5.22217e-008  2.32667e-001  2.88674e-002
4445.20  3.89282e-003  7.50894e-006 -5.00186e-008  2.32216e-001  2.88654e-002
4447.30  3.85692e-003  7.65453e-006 -4.78120e-008  2.31765e-001  2.88634e-002
4449.40  3.81883e-003  7.78042e-006 -4.57736e-008  2.31315e-001  2.88614e-002
4451.50  3.77556e-003  7.85137e-006 -4.42464e-008  2.30867e-001  2.88594e-002
4453.60  3.72872e-003  7.88268e-006 -4.30899e-008  2.30420e-001  2.88574e-002
4455.70  3.68114e-003  7.90092e-006 -4.20535e-008  2.29973e-001  2.88554e-002
4457.80  3.63434e-003  7.91010e-006 -4.10935e-008  2.29527e-001  2.88534e-002
4459.90  3.59134e-003  7.89804e-006 -4.03033e-008  2.29081e-001  2.88514e-002
4462.00  3.55700e-003  7.84026e-006 -3.98764e-008  2.28637e-001  2.88494e-002
4464.10  3.52724e-003  7.75940e-006 -3.96382e-008  2.28195e-001  2.88474e-002
4466.20  3.49962e-003  7.67148e-006 -3.94768e-008  2.27752e-001  2.88455e-002
4468.30  3.47547e-003  7.57995e-006 -3.94178e-008  2.27310e-001  2.88435e-002
4470.40  3.46229e-003  7.48182e-006 -3.96677e-008  2.26869e-001  2.88415e-002
4472.50  3.46679e-003  7.37384e-006 -4.04123e-008  2.26431e-001  2.88395e-002
4474.60  3.47850e-003  7.26255e-006 -4.13507e-008  2.25993e-001  2.88376e-002
4476.70  3.49363e-003  7.15228e-006 -4.23538e-008  2.25555e-001  2.88356e-002
4478.80  3.51453e-003  7.04896e-006 -4.34101e-008  2.25118e-001  2.88336e-002
4480.90  3.55276e-003  6.96953e-006 -4.45938e-008  2.24683e-001  2.88317e-002
4483.00  3.61031e-003  6.91706e-006 -4.59176e-008  2.24248e-001  2.88297e-002
4485.10  3.67426e-003  6.87408e-006 -4.72891e-008  2.23815e-001  2.88278e-002
4487.20  3.74064e-003  6.83637e-006 -4.86841e-008  2.23382e-001  2.88258e-002
4489.30  3.80972e-003  6.80917e-006 -5.01195e-008  2.22949e-001  2.88238e-002
4491.40  3.88532e-003  6.81063e-006 -5.16625e-008  2.22518e-001  2.88219e-002
4493.50  3.96577e-003  6.83420e-006 -5.32853e-008  2.22088e-001  2.88200e-002
4495.60  4.04727e-003  6.86498e-006 -5.49209e-008  2.21659e-001  2.88180e-002
4497.70  4.12780e-003  6.90024e-006 -5.65244e-008  2.21231e-001  2.88161e-002
4499.80  4.20350e-003  6.94526e-006 -5.79907e-008  2.20804e-001  2.88142e-002
4501.90  4.26759e-003  7.01223e-006 -5.91303e-008  2.20382e-001  2.88123e-002
4504.00  4.32528e-003  7.09106e-006 -6.00917e-008  2.19963e-001  2.88103e-002
4506.10  4.38062e-003  7.17362e-006 -6.09936e-008  2.19543e-001  2.88084e-002
4508.20  4.43344e-003  7.25845e-006 -6.18485e-008  2.19124e-001  2.88065e-002
4510.30  4.47913e-003  7.34822e-006 -6.25855e-008  2.18705e-001  2.88045e-002
4512.40  4.51260e-003  7.44606e-006 -6.31217e-008  2.18285e-001  2.88026e-002
4514.50  4.54088e-003  7.54686e-006 -6.35672e-008  2.17864e-001  2.88007e-002
4516.60  4.56674e-003  7.64732e-006 -6.39501e-008  2.17444e-001  2.87988e-002
4518.70  4.58864e-003  7.74362e-006 -6.41869e-008  2.17025e-001  2.87969e-002
4520.80  4.59849e-003  7.82519e-006 -6.39547e-008  2.16608e-001  2.87950e-002
4522.90  4.59394e-003  7.88876e-006 -6.31599e-008  2.16194e-001  2.87931e-002
4525.00  4.58467e-003  7.94559e-006 -6.21850e-008  2.15781e-001  2.87912e-002
4527.10  4.57438e-003  7.99794e-006 -6.11858e-008  2.15368e-001  2.87893e-002
4529.20  4.56492e-003  8.04003e-006 -6.02747e-008  2.14957e-001  2.87874e-002
4531.30  4.55904e-003  8.05266e-006 -5.96694e-008  2.14546e-001  2.87855e-002
4533.40  4.55628e-003  8.04076e-006 -5.93254e-008  2.14137e-001  2.87836e-002
4535.50  4.55494e-003  8.02067e-006 -5.90826e-008  2.13729e-001  2.87817e-002
4537.60  4.55563e-003  7.99522e-006 -5.89497e-008  2.13320e-001  2.87799e-002
4539.70  4.56263e-003  7.95761e-006 -5.91326e-008  2.12913e-001  2.87780e-002
4541.80  4.58517e-003  7.89122e-006 -6.00843e-008  2.12508e-001  2.87761e-002
4543.90  4.61689e-003  7.80838e-006 -6.14819e-008  2.12104e-001  2.87742e-002
4546.00  4.65225e-003  7.72114e-006 -6.30209e-008  2.11700e-001  2.87723e-002
4548.10  4.69216e-003  7.63377e-006 -6.46487e-008  2.11297e-001  2.87705e-002
4550.20  4.74569e-003  7.55023e-006 -6.64720e-008  2.10895e-001  2.87686e-002
4552.30  4.82424e-003  7.47450e-006 -6.86424e-008  2.10494e-001  2.87668e-002
4554.40  4.91380e-003  7.40233e-006 -7.09663e-008  2.10095e-001  2.87650e-002
4556.50  5.00801e-003  7.33212e-006 -7.33566e-008  2.09695e-001  2.87631e-002
4558.60  5.10880e-003  7.26575e-006 -7.58453e-008  2.09296e-001  2.87613e-002
4560.70  5.22923e-003  7.21157e-006 -7.86312e-008  2.08899e-001  2.87595e-002
4562.80  5.37498e-003  7.17323e-006 -8.18008e-008  2.08504e-001  2.87577e-002
4564.90  5.52976e-003  7.14068e-006 -8.51099e-008  2.08109e-001  2.87558e-002
4567.00  5.68815e-003  7.11100e-006 -8.84833e-008  2.07715e-001  2.87540e-002
4569.10  5.85121e-003  7.08640e-006 -9.19607e-008  2.07321e-001  2.87522e-002
4571.20  6.02662e-003  7.07624e-006 -9.57283e-008  2.06929e-001  2.87504e-002
4573.30  6.21306e-003  7.07893e-006 -9.97555e-008  2.06539e-001  2.87486e-002
4575.40  6.40288e-003  7.08574e-006 -1.03862e-007  2.06149e-001  2.87468e-002
4577.50  6.59412e-003  7.09443e-006 -1.08000e-007  2.05759e-001  2.87449e-002
4579.60  6.78718e-003  7.10618e-006 -1.12175e-007  2.05370e-001  2.87431e-002
4581.70  6.98429e-003  7.12512e-006 -1.16430e-007  2.04983e-001  2.87413e-002
4583.80  7.18387e-003  7.14879e-006 -1.20730e-007  2.04596e-001  2.87395e-002
4585.90  7.38420e-003  7.17508e-006 -1.25037e-007  2.04211e-001  2.87377e-002
4588.00  7.58463e-003  7.20647e-006 -1.29315e-007  2.03825e-001  2.87359e-002
4590.10  7.78501e-003  7.25462e-006 -1.33484e-007  2.03441e-001  2.87341e-002
4592.20  7.98504e-003  7.33595e-006 -1.37432e-007  2.03058e-001  2.87323e-002
4594.30  8.18474e-003  7.43285e-006 -1.41274e-007  2.02677e-001  2.87305e-002
4596.40  8.38354e-003  7.53689e-006 -1.45051e-007  2.02295e-001  2.87288e-002
4598.50  8.57915e-003  7.65237e-006 -1.48689e-007  2.01914e-001  2.87270e-002
4600.60  8.76403e-003  7.80341e-006 -1.51881e-007  2.01535e-001  2.87252e-002
4602.70  8.93374e-003  8.00402e-006 -1.54444e-007  2.01157e-001  2.87234e-002
4604.80  9.09733e-003  8.22334e-006 -1.56751e-007  2.00780e-001  2.87217e-002
4606.90  9.25665e-003  8.45176e-006 -1.58875e-007  2.00403e-001  2.87199e-002
4609.00  9.40600e-003  8.69607e-006 -1.60558e-007  2.00027e-001  2.87181e-002
4611.10  9.52493e-003  8.98622e-006 -1.60900e-007  1.99652e-001  2.87164e-002
4613.20  9.61445e-003  9.31968e-006 -1.59942e-007  1.99278e-001  2.87146e-002
4615.30  9.69372e-003  9.66360e-006 -1.58534e-007  1.98905e-001  2.87128e-002
4617.40  9.76612e-003  1.00004e-005 -1.56825e-007  1.98532e-001  2.87110e-002
4619.50  9.82266e-003  1.02996e-005 -1.54428e-007  1.98159e-001  2.87092e-002
4621.60  9.83812e-003  1.04945e-005 -1.50253e-007  1.97789e-001  2.87075e-002
4623.70  9.82606e-003  1.06207e-005 -1.44899e-007  1.97420e-001  2.87057e-002
4625.80  9.80482e-003  1.07302e-005 -1.39196e-007  1.97051e-001  2.87040e-002
4627.90  9.77666e-003  1.08455e-005 -1.33373e-007  1.96683e-001  2.87022e-002
4630.00  9.73141e-003  1.09996e-005 -1.27433e-007  1.96315e-001  2.87005e-002
4632.10  9.65124e-003  1.12386e-005 -1.21301e-007  1.95949e-001  2.86988e-002
4634.20  9.55448e-003  1.15165e-005 -1.15096e-007  1.95584e-001  2.86970e-002
4636.30  9.45253e-003  1.18008e-005 -1.08927e-007  1.95219e-001  2.86953e-002
4638.40  9.34757e-003  1.20700e-005 -1.02967e-007  1.94855e-001  2.86935e-002
4640.50  9.23648e-003  1.22771e-005 -9.77537e-008  1.94492e-001  2.86918e-002
4642.60  9.11674e-003  1.23890e-005 -9.36734e-008  1.94131e-001  2.86900e-002
4644.70  8.99439e-003  1.24648e-005 -9.00373e-008  1.93771e-001  2.86883e-002
4646.80  8.87349e-003  1.25270e-005 -8.66198e-008  1.93411e-001  2.86865e-002
4648.90  8.76059e-003  1.25740e-005 -8.35834e-008  1.93051e-001  2.86848e-002
4651.00  8.67445e-003  1.25800e-005 -8.16819e-008  1.92692e-001  2.86831e-002
4653.10  8.61635e-003  1.25440e-005 -8.09520e-008  1.92335e-001  2.86814e-002
4655.20  8.56816e-003  1.24949e-005 -8.06008e-008  1.91978e-001  2.86797e-002
4657.30  8.52649e-003  1.24423e-005 -8.03857e-008  1.91621e-001  2.86780e-002
4659.40  8.49959e-003  1.23898e-005 -8.03071e-008  1.91264e-001  2.86763e-002
4661.50  8.51232e-003  1.23400e-005 -8.05359e-008  1.90910e-001  2.86746e-002
4663.60  8.55336e-003  1.22920e-005 -8.09843e-008  1.90558e-001  2.86729e-002
4665.70  8.60302e-003  1.22429e-005 -8.15128e-008  1.90205e-001  2.86712e-002
4667.80  8.65643e-003  1.21878e-005 -8.21195e-008  1.89853e-001  2.86695e-002
4669.90  8.71541e-003  1.21113e-005 -8.29429e-008  1.89502e-001  2.86678e-002
4672.00  8.78560e-003  1.19867e-005 -8.42425e-008  1.89151e-001  2.86661e-002
4674.10  8.86141e-003  1.18379e-005 -8.57885e-008  1.88800e-001  2.86644e-002
4676.20  8.93907e-003  1.16824e-005 -8.74334e-008  1.88451e-001  2.86627e-002
4678.30  9.01800e-003  1.15256e-005 -8.92054e-008  1.88102e-001  2.86611e-002
4680.40  9.09993e-003  1.13707e-005 -9.13571e-008  1.87758e-001  2.86594e-002
4682.50  9.18653e-003  1.12201e-005 -9.41154e-008  1.87422e-001  2.86577e-002
4684.60  9.27506e-003  1.10725e-005 -9.71063e-008  1.87088e-001  2.86560e-002
4686.70  9.36440e-003  1.09313e-005 -1.00155e-007  1.86755e-001  2.86543e-002
4688.80  9.45509e-003  1.08111e-005 -1.03191e-007  1.86421e-001  2.86527e-002
4690.90  9.54971e-003  1.07596e-005 -1.06132e-007  1.86084e-001  2.86510e-002
4693.00  9.64861e-003  1.07850e-005 -1.08958e-007  1.85743e-001  2.86494e-002
4695.10  9.74845e-003  1.08348e-005 -1.11728e-007  1.85401e-001  2.86477e-002
4697.20  9.84707e-003  1.08899e-005 -1.14422e-007  1.85059e-001  2.86461e-002
4699.30  9.94001e-003  1.09405e-005 -1.16880e-007  1.84717e-001  2.86444e-002
4701.40  1.00162e-002  1.09726e-005 -1.18665e-007  1.84378e-001  2.86428e-002
4703.50  1.00794e-002  1.09902e-005 -1.19941e-007  1.84040e-001  2.86412e-002
4705.60  1.01380e-002  1.10034e-005 -1.21115e-007  1.83703e-001  2.86395e-002
4707.70  1.01930e-002  1.10152e-005 -1.22421e-007  1.83366e-001  2.86379e-002
4709.80  1.02386e-002  1.10255e-005 -1.24332e-007  1.83030e-001  2.86363e-002
4711.90  1.02628e-002  1.10334e-005 -1.27695e-007  1.82695e-001  2.86346e-002
4714.00  1.02756e-002  1.10401e-005 -1.31822e-007  1.82361e-001  2.86331e-002
4716.10  1.02851e-002  1.10471e-005 -1.36097e-007  1.82028e-001  2.86315e-002
4718.20  1.02937e-002  1.10561e-005 -1.40169e-007  1.81695e-001  2.86299e-002
4720.30  1.03022e-002  1.10727e-005 -1.43331e-007  1.81363e-001  2.86283e-002
4722.40  1.03109e-002  1.11023e-005 -1.44880e-007  1.81032e-001  2.86267e-002
4724.50  1.03199e-002  1.11372e-005 -1.45745e-007  1.80702e-001  2.86250e-002
4726.60  1.03295e-002  1.11734e-005 -1.46297e-007  1.80372e-001  2.86234e-002
4728.70  1.03414e-002  1.12093e-005 -1.46348e-007  1.80042e-001  2.86218e-002
4730.80  1.03609e-002  1.12430e-005 -1.44882e-007  1.79714e-001  2.86202e-002
4732.90  1.03896e-002  1.12737e-005 -1.41602e-007  1.79387e-001  2.86186e-002
4735.00  1.04221e-002  1.13022e-005 -1.37729e-007  1.79061e-001  2.86169e-002
4737.10  1.04581e-002  1.13261e-005 -1.33727e-007  1.78734e-001  2.86153e-002
4739.20  1.05034e-002  1.13344e-005 -1.29835e-007  1.78409e-001  2.86137e-002
4741.30  1.05760e-002  1.12965e-005 -1.26406e-007  1.78085e-001  2.86121e-002
4743.40  1.06716e-002  1.12201e-005 -1.23369e-007  1.77762e-001  2.86105e-002
4745.50  1.07753e-002  1.11320e-005 -1.20459e-007  1.77439e-001  2.86089e-002
4747.60  1.08856e-002  1.10394e-005 -1.17616e-007  1.77117e-001  2.86072e-002
4749.70  1.10132e-002  1.09418e-005 -1.14902e-007  1.76795e-001  2.86056e-002
4751.80  1.11823e-002  1.08334e-005 -1.12486e-007  1.76474e-001  2.86040e-002
4753.90  1.13755e-002  1.07185e-005 -1.10248e-007  1.76154e-001  2.86024e-002
4756.00  1.15770e-002  1.05999e-005 -1.08082e-007  1.75835e-001  2.86008e-002
4758.10  1.17853e-002  1.04736e-005 -1.06012e-007  1.75515e-001  2.85992e-002
4760.20  1.20113e-002  1.03220e-005 -1.04236e-007  1.75197e-001  2.85975e-002
4762.30  1.22694e-002  1.01236e-005 -1.02999e-007  1.74880e-001  2.85960e-002
4764.40  1.25414e-002  9.90589e-006 -1.01989e-007  1.74564e-001  2.85944e-002
4766.50  1.28187e-002  9.68416e-006 -1.01042e-007  1.74248e-001  2.85928e-002
4768.60  1.31022e-002  9.46671e-006 -1.00103e-007  1.73933e-001  2.85912e-002
4770.70  1.34028e-002  9.26886e-006 -9.91347e-008  1.73618e-001  2.85897e-002
4772.80  1.37256e-002  9.09686e-006 -9.81275e-008  1.73305e-001  2.85881e-002
4774.90  1.40563e-002  8.93363e-006 -9.71275e-008  1.72993e-001  2.85866e-002
4777.00  1.43900e-002  8.77236e-006 -9.62041e-008  1.72680e-001  2.85850e-002
4779.10  1.47271e-002  8.60974e-006 -9.55634e-008  1.72368e-001  2.85835e-002
4781.20  1.50730e-002  8.44097e-006 -9.57973e-008  1.72058e-001  2.85819e-002
4783.30  1.54267e-002  8.26691e-006 -9.68115e-008  1.71748e-001  2.85804e-002
4785.40  1.57827e-002  8.09295e-006 -9.80561e-008  1.71439e-001  2.85789e-002
4787.50  1.61394e-002  7.92480e-006 -9.93445e-008  1.71130e-001  2.85773e-002
4789.60  1.64960e-002  7.77867e-006 -1.00568e-007  1.70822e-001  2.85758e-002
4791.70  1.68519e-002  7.69003e-006 -1.01579e-007  1.70514e-001  2.85743e-002
4793.80  1.72072e-002  7.63761e-006 -1.02453e-007  1.70208e-001  2.85728e-002
4795.90  1.75616e-002  7.59835e-006 -1.03273e-007  1.69902e-001  2.85713e-002
4798.00  1.79128e-002  7.57250e-006 -1.04027e-007  1.69596e-001  2.85697e-002
4800.10  1.82535e-002  7.58430e-006 -1.04586e-007  1.69291e-001  2.85682e-002
4802.20  1.85729e-002  7.66951e-006 -1.04762e-007  1.68988e-001  2.85667e-002
4804.30  1.88823e-002  7.78827e-006 -1.04779e-007  1.68686e-001  2.85652e-002
4806.40  1.91865e-002  7.91936e-006 -1.04792e-007  1.68383e-001  2.85636e-002
4808.50  1.94811e-002  8.06363e-006 -1.04948e-007  1.68081e-001  2.85621e-002
4810.60  1.97451e-002  8.24476e-006 -1.05642e-007  1.67780e-001  2.85606e-002
4812.70  1.99664e-002  8.47696e-006 -1.07094e-007  1.67480e-001  2.85590e-002
4814.80  2.01712e-002  8.72907e-006 -1.08831e-007  1.67181e-001  2.85575e-002
4816.90  2.03668e-002  8.99296e-006 -1.10698e-007  1.66882e-001  2.85560e-002
4819.00  2.05442e-002  9.28178e-006 -1.12777e-007  1.66583e-001  2.85545e-002
4821.10  2.06676e-002  9.64482e-006 -1.15458e-007  1.66285e-001  2.85530e-002
4823.20  2.07389e-002  1.00789e-005 -1.18718e-007  1.65989e-001  2.85515e-002
4825.30  2.07926e-002  1.05339e-005 -1.22158e-007  1.65693e-001  2.85500e-002
4827.40  2.08365e-002  1.09912e-005 -1.25659e-007  1.65397e-001  2.85485e-002
4829.50  2.08607e-002  1.14359e-005 -1.29208e-007  1.65101e-001  2.85470e-002
4831.60  2.08345e-002  1.18424e-005 -1.32851e-007  1.64807e-001  2.85455e-002
4833.70  2.07747e-002  1.22231e-005 -1.36536e-007  1.64514e-001  2.85440e-002
4835.80  2.07041e-002  1.25958e-005 -1.40163e-007  1.64221e-001  2.85425e-002
4837.90  2.06263e-002  1.29640e-005 -1.43525e-007  1.63928e-001  2.85410e-002
4840.00  2.05321e-002  1.33236e-005 -1.45944e-007  1.63636e-001  2.85395e-002
4842.10  2.04048e-002  1.36658e-005 -1.46367e-007  1.63345e-001  2.85380e-002
4844.20  2.02620e-002  1.39982e-005 -1.45843e-007  1.63056e-001  2.85365e-002
4846.30  2.01149e-002  1.43223e-005 -1.45041e-007  1.62766e-001  2.85350e-002
4848.40  1.99670e-002  1.46249e-005 -1.44133e-007  1.62477e-001  2.85334e-002
4850.50  1.98205e-002  1.48550e-005 -1.43102e-007  1.62188e-001  2.85319e-002
4852.60  1.96767e-002  1.49758e-005 -1.41915e-007  1.61901e-001  2.85304e-002
4854.70  1.95344e-002  1.50548e-005 -1.40680e-007  1.61613e-001  2.85289e-002
4856.80  1.93947e-002  1.51173e-005 -1.39459e-007  1.61326e-001  2.85275e-002
4858.90  1.92628e-002  1.51590e-005 -1.38346e-007  1.61040e-001  2.85260e-002
4861.00  1.91561e-002  1.51429e-005 -1.37593e-007  1.60754e-001  2.85245e-002
4863.10  1.90758e-002  1.50674e-005 -1.37212e-007  1.60470e-001  2.85231e-002
4865.20  1.90052e-002  1.49722e-005 -1.36929e-007  1.60186e-001  2.85216e-002
4867.30  1.89417e-002  1.48683e-005 -1.36607e-007  1.59902e-001  2.85202e-002
4869.40  1.88960e-002  1.47513e-005 -1.36037e-007  1.59619e-001  2.85187e-002
4871.50  1.88982e-002  1.46012e-005 -1.34749e-007  1.59337e-001  2.85173e-002
4873.60  1.89348e-002  1.44276e-005 -1.32953e-007  1.59056e-001  2.85158e-002
4875.70  1.89828e-002  1.42467e-005 -1.31030e-007  1.58775e-001  2.85143e-002
4877.80  1.90384e-002  1.40620e-005 -1.29148e-007  1.58494e-001  2.85128e-002
4879.90  1.91118e-002  1.38704e-005 -1.27547e-007  1.58214e-001  2.85114e-002
4882.00  1.92232e-002  1.36643e-005 -1.26599e-007  1.57936e-001  2.85099e-002
4884.10  1.93540e-002  1.34509e-005 -1.25991e-007  1.57658e-001  2.85085e-002
4886.20  1.94912e-002  1.32352e-005 -1.25522e-007  1.57380e-001  2.85071e-002
4888.30  1.96331e-002  1.30180e-005 -1.25234e-007  1.57103e-001  2.85057e-002
4890.40  1.97866e-002  1.27976e-005 -1.25491e-007  1.56826e-001  2.85043e-002
4892.50  1.99582e-002  1.25725e-005 -1.26619e-007  1.56551e-001  2.85029e-002
4894.60  2.01367e-002  1.23474e-005 -1.28063e-007  1.56276e-001  2.85015e-002
4896.70  2.03165e-002  1.21285e-005 -1.29531e-007  1.56002e-001  2.85000e-002
4898.80  2.04947e-002  1.19332e-005 -1.30772e-007  1.55727e-001  2.84986e-002
4900.90  2.06658e-002  1.18162e-005 -1.31183e-007  1.55454e-001  2.84972e-002
4903.00  2.08288e-002  1.17870e-005 -1.30662e-007  1.55181e-001  2.84958e-002
4905.10  2.09887e-002  1.17867e-005 -1.29859e-007  1.54909e-001  2.84943e-002
4907.20  2.11460e-002  1.17964e-005 -1.29048e-007  1.54637e-001  2.84929e-002
4909.30  2.12967e-002  1.18147e-005 -1.28490e-007  1.54365e-001  2.84915e-002
4911.40  2.14290e-002  1.18519e-005 -1.28729e-007  1.54095e-001  2.84900e-002
4913.50  2.15470e-002  1.19038e-005 -1.29574e-007  1.53825e-001  2.84886e-002
4915.60  2.16599e-002  1.19614e-005 -1.30554e-007  1.53555e-001  2.84872e-002
4917.70  2.17688e-002  1.20258e-005 -1.31415e-007  1.53286e-001  2.84858e-002
4919.80  2.18673e-002  1.21097e-005 -1.31693e-007  1.53017e-001  2.84843e-002
4921.90  2.19419e-002  1.22391e-005 -1.30569e-007  1.52750e-001  2.84829e-002
4924.00  2.20037e-002  1.23916e-005 -1.28721e-007  1.52484e-001  2.84815e-002
4926.10  2.20622e-002  1.25462e-005 -1.26788e-007  1.52217e-001  2.84801e-002
4928.20  2.21208e-002  1.26852e-005 -1.25256e-007  1.51952e-001  2.84787e-002
4930.30  2.21831e-002  1.27633e-005 -1.25323e-007  1.51686e-001  2.84773e-002
4932.40  2.22524e-002  1.27348e-005 -1.28184e-007  1.51422e-001  2.84759e-002
4934.50  2.23248e-002  1.26637e-005 -1.32117e-007  1.51158e-001  2.84745e-002
4936.60  2.23993e-002  1.25822e-005 -1.36153e-007  1.50894e-001  2.84731e-002
4938.70  2.24785e-002  1.25037e-005 -1.39507e-007  1.50631e-001  2.84717e-002
